GENE,"PATHWAY Z-SCORE
"
CTLA2A,"-0.5868567733369927
"
MYC,"-0.5868567733369927
"
TBC1D10C,"-0.5868567733369927
"
PDE5A,"-0.5868567733369927
"
ABCB10,"-0.5868567733369927
"
ACVR1B,"-0.5868567733369927
"
L3MBTL1,"-0.5868567733369927
"
MPP1,"-0.5868567733369927
"
TOB2,"-0.5868567733369927
"
CSF3R,"-0.5868567733369927
"
PRKAR1A,"-0.5868567733369927
"
RORC,"-0.32970105706476216
"
SIAE,"-0.5868567733369927
"
FSTL3,"-0.5868567733369927
"
LDLR,"-0.5868567733369927
"
HOXB8,"-0.5868567733369927
"
HOXA9,"-0.5868567733369927
"
HOXA7,"-0.5868567733369927
"
HOXA5,"-0.5868567733369927
"
H4C14,"-0.5868567733369927
"
PIK3R1,"-0.5868567733369927
"
ZFP36L2,"-0.5868567733369927
"
LYG2,"-0.5868567733369927
"
DEFB9,"-0.5868567733369927
"
DEFB11,"-0.5868567733369927
"
BDKRB2,"-0.5868567733369927
"
CXCR4,"-0.5868567733369927
"
ACKR3,"-0.5868567733369927
"
IL36G,"-0.5868567733369927
"
PPBP,"-0.5868567733369927
"
ERCC1,"-0.5868567733369927
"
PLA2G6,"-0.5868567733369927
"
BATF,"-0.5868567733369927
"
OASL1,"-0.5868567733369927
"
GSDMC2,"-0.5868567733369927
"
DEFA40,"-0.5868567733369927
"
TRIM12C,"-0.5868567733369927
"
TLR7,"-0.5868567733369927
"
RNF39,"-0.5868567733369927
"
PDE12,"-0.5868567733369927
"
TLR11,"-0.5868567733369927
"
TLR12,"-0.5868567733369927
"
TLR13,"-0.5868567733369927
"
GM13276,"-0.5868567733369927
"
GM13275,"-0.5868567733369927
"
GM13287,"-0.5868567733369927
"
GM13271,"-0.5868567733369927
"
SRC,"-0.5868567733369927
"
BC051665,"-0.5868567733369927
"
IGKV10-94,"-0.5868567733369927
"
PELI3,"-0.5868567733369927
"
DOCK10,"-0.5868567733369927
"
IL36RN,"-0.5868567733369927
"
IL36A,"-0.5868567733369927
"
UNC93B1,"-0.5868567733369927
"
DDX3X,"-0.5868567733369927
"
TAC4,"-0.5868567733369927
"
FV1,"-0.5868567733369927
"
FGG,"-0.5868567733369927
"
TRIM30D,"-0.5868567733369927
"
TUSC2,"-0.5868567733369927
"
TRIM30C,"-0.5868567733369927
"
TRIM30B,"-0.5868567733369927
"
BCAP31,"-0.5868567733369927
"
IRF5,"-0.5868567733369927
"
GSN,"-0.5868567733369927
"
PRG2,"-0.5868567733369927
"
IGKV4-57,"-0.5868567733369927
"
RELB,"-0.5868567733369927
"
EOMES,"-0.5868567733369927
"
CXADR,"-0.5868567733369927
"
YES1,"-0.5868567733369927
"
USP14,"-0.5868567733369927
"
ISG20,"-0.5868567733369927
"
IGKV4-90,"-0.5868567733369927
"
IGKV14-111,"-0.5868567733369927
"
WFDC10,"-0.5868567733369927
"
PIRB,"-0.5868567733369927
"
IGKV4-58,"-0.5868567733369927
"
CRACR2A,"-0.5868567733369927
"
IGKV4-50,"-0.5868567733369927
"
CTSR,"-0.5868567733369927
"
ACTR2,"-0.5868567733369927
"
TREM1,"-0.5868567733369927
"
TLR5,"-0.5868567733369927
"
KIF5B,"-0.5868567733369927
"
CYP27B1,"-0.5868567733369927
"
ORAI1,"-0.5868567733369927
"
PPP1R14B,"-0.5868567733369927
"
DEFB42,"-0.5868567733369927
"
IFNA2,"-0.5868567733369927
"
IFNA4,"-0.5868567733369927
"
IFNA5,"-0.5868567733369927
"
IFNA6,"-0.5868567733369927
"
IFNA7,"-0.5868567733369927
"
IGKV12-44,"-0.5868567733369927
"
IGKV12-41,"-0.5868567733369927
"
TRAV6-4,"-0.5868567733369927
"
IGKV1-122,"-0.5868567733369927
"
TRAV6-7-DV9,"-0.5868567733369927
"
TRAV16,"-0.5868567733369927
"
IL17RA,"-0.5868567733369927
"
AQP4,"-0.5868567733369927
"
IGKV7-33,"-0.5868567733369927
"
TRIM59,"-0.5868567733369927
"
NCBP3,"-0.5868567733369927
"
TRIM35,"-0.5868567733369927
"
RNF168,"-0.5868567733369927
"
CTSLL3,"-0.5868567733369927
"
LYPD8,"-0.5868567733369927
"
TIFA,"-0.5868567733369927
"
H60C,"-0.5868567733369927
"
1810058I24RIK,"-0.5868567733369927
"
WFDC2,"-0.5868567733369927
"
DEFB22,"-0.5868567733369927
"
RNF125,"-0.5868567733369927
"
LIG4,"-0.5868567733369927
"
PI4K2A,"-0.5868567733369927
"
IGKV2-109,"-0.5868567733369927
"
TRAV6N-6,"-0.5868567733369927
"
DEFA22,"-0.5868567733369927
"
BMP6,"-0.5868567733369927
"
BCL3,"-0.5868567733369927
"
BCL2L1,"-0.5868567733369927
"
TAGAP,"-0.5868567733369927
"
GBP10,"-0.5868567733369927
"
IL17RC,"-0.5868567733369927
"
SHMT2,"-0.5868567733369927
"
CCR10,"-0.5868567733369927
"
DEFA27,"-0.5868567733369927
"
FAU,"-0.5868567733369927
"
GZMB,"-0.5868567733369927
"
DEFA-RS10,"-0.5868567733369927
"
DEFA-RS12,"-0.5868567733369927
"
DEFA31,"-0.5868567733369927
"
IFNA11,"-0.5868567733369927
"
VAMP4,"-0.5868567733369927
"
GM13283,"-0.5868567733369927
"
MARCO,"-0.5868567733369927
"
CD70,"-0.5868567733369927
"
EAR14,"-0.5868567733369927
"
NCR1,"-0.5868567733369927
"
DEFB1,"-0.5868567733369927
"
CLEC4A2,"-0.5868567733369927
"
CXCR6,"-0.5868567733369927
"
PPP1R14BL,"-0.5868567733369927
"
GSDMC3,"-0.5868567733369927
"
WAP,"-0.5868567733369927
"
VTN,"-0.5868567733369927
"
ATG16L1,"-0.5868567733369927
"
VIP,"-0.5868567733369927
"
VIM,"-0.5868567733369927
"
SLFN8,"-0.5868567733369927
"
NAIP2,"-0.5868567733369927
"
NAIP1,"-0.5868567733369927
"
NAIP6,"-0.5868567733369927
"
NAIP5,"-0.5868567733369927
"
OAS1C,"-0.5868567733369927
"
WFDC17,"-0.5868567733369927
"
OTULIN,"-0.5868567733369927
"
GFUS,"-0.5868567733369927
"
GBP8,"-0.5868567733369927
"
TNFRSF17,"-0.5868567733369927
"
FLNB,"-0.5868567733369927
"
H60B,"-0.5868567733369927
"
IPO7,"-0.5868567733369927
"
MGI:3642338,"-0.5868567733369927
"
VPS26B,"-0.5868567733369927
"
RPS6,"-0.5868567733369927
"
FCAMR,"-0.5868567733369927
"
GM21970,"-0.5868567733369927
"
IGKV4-91,"-0.5868567733369927
"
IGKV4-53,"-0.5868567733369927
"
IGKV8-28,"-0.5868567733369927
"
TFEB,"-0.5868567733369927
"
GBP9,"-0.5868567733369927
"
TRIM68,"-0.5868567733369927
"
RPL30,"-0.5868567733369927
"
IGKV5-43,"-0.5868567733369927
"
DEFB8,"-0.5868567733369927
"
WFDC6A,"-0.5868567733369927
"
DEFA25,"-0.5868567733369927
"
TRAV6D-7,"-0.5868567733369927
"
RFPL4B,"-0.5868567733369927
"
HERC6,"-0.5868567733369927
"
BPIFA5,"-0.5868567733369927
"
GP2,"-0.5868567733369927
"
ADAM15,"-0.5868567733369927
"
ROMO1,"-0.5868567733369927
"
IL18BP,"-0.5868567733369927
"
GM17472,"-0.5868567733369927
"
NLRP9C,"-0.5868567733369927
"
ALPK1,"-0.5868567733369927
"
DDX17,"-0.5868567733369927
"
XRCC4,"-0.5868567733369927
"
PLD3,"-0.5868567733369927
"
POLR3K,"-0.5868567733369927
"
MPEG1,"-0.5868567733369927
"
RNF187,"-0.5868567733369927
"
ARMC5,"-0.5868567733369927
"
MSH6,"-0.5868567733369927
"
VPREB1,"-0.5868567733369927
"
VPREB2,"-0.5868567733369927
"
IGKV4-54,"-0.5868567733369927
"
MYO1C,"-0.5868567733369927
"
SPAG11A,"-0.5868567733369927
"
CHID1,"-0.5868567733369927
"
TRIM61,"-0.5868567733369927
"
TRIM60,"-0.5868567733369927
"
TRAV12N-2,"-0.5868567733369927
"
MAP4K2,"-0.5868567733369927
"
WFDC9,"-0.5868567733369927
"
MAP3K5,"-0.5868567733369927
"
IFIT3,"-0.5868567733369927
"
RAB20,"-0.5868567733369927
"
GBP2,"-0.5868567733369927
"
NFIL3,"-0.5868567733369927
"
YWHAZ,"-0.5868567733369927
"
TRIM25,"-0.5868567733369927
"
RAET1A,"-0.5868567733369927
"
RAB43,"-0.5868567733369927
"
REG3A,"-0.5868567733369927
"
REG3G,"-0.5868567733369927
"
TRAV6-2,"-0.5868567733369927
"
CTSM,"-0.5868567733369927
"
TRDV5,"-0.5868567733369927
"
TRAV12N-3,"-0.5868567733369927
"
UMOD,"-0.5868567733369927
"
TRAV6-3,"-0.5868567733369927
"
TRAV6-5,"-0.5868567733369927
"
TGTP1,"-0.5868567733369927
"
P04943,"-0.5868567733369927
"
COLEC12,"-0.5868567733369927
"
TRDV2-1,"-0.5868567733369927
"
IGKV5-48,"-0.5868567733369927
"
TRGV1,"-0.5868567733369927
"
CHGA,"-0.5868567733369927
"
F2,"-0.5868567733369927
"
DEFB12,"-0.5868567733369927
"
DEFB41,"-0.5868567733369927
"
TTLL1,"-0.5868567733369927
"
CTS6,"-0.5868567733369927
"
CYBC1,"-0.5868567733369927
"
IGKV6-23,"-0.5868567733369927
"
TNFSF8,"-0.5868567733369927
"
GSDMA,"-0.5868567733369927
"
ADGRE1,"-0.5868567733369927
"
DEFA35,"-0.5868567733369927
"
SECTM1A,"-0.5868567733369927
"
WFDC5,"-0.5868567733369927
"
TDGF1,"-0.5868567733369927
"
RPL39,"-0.5868567733369927
"
MIR873A,"-0.5868567733369927
"
ARL8B,"-0.5868567733369927
"
APBB1IP,"-0.5868567733369927
"
IRF4,"-0.5868567733369927
"
DEFB4,"-0.5868567733369927
"
CCRL2,"-0.5868567733369927
"
PLEC,"-0.5868567733369927
"
NLRP1A,"-0.5868567733369927
"
SMAD6,"-0.5868567733369927
"
TRAV6N-7,"-0.5868567733369927
"
TRAV6N-5,"-0.5868567733369927
"
TRAV16D-DV11,"-0.5868567733369927
"
IGKV6-32,"-0.5868567733369927
"
PTGDR,"-0.5868567733369927
"
DEFA21,"-0.5868567733369927
"
2610528A11RIK,"-0.5868567733369927
"
SCAP,"-0.5868567733369927
"
CCL11,"-0.5868567733369927
"
DEFB10,"-0.5868567733369927
"
DEFB35,"-0.5868567733369927
"
DEFB13,"-0.5868567733369927
"
DEFB7,"-0.5868567733369927
"
EDA,"-0.5868567733369927
"
IGKV8-30,"-0.5868567733369927
"
SMPD1,"-0.5868567733369927
"
VGF,"-0.5868567733369927
"
ST3GAL1,"-0.5868567733369927
"
CALCOCO2,"-0.5868567733369927
"
NDUFS4,"-0.5868567733369927
"
DOCK2,"-0.5868567733369927
"
APOA4,"-0.5868567733369927
"
DBNL,"-0.5868567733369927
"
ANG,"-0.5868567733369927
"
CCL6,"-0.5868567733369927
"
FGA,"-0.5868567733369927
"
SCD1,"-0.5868567733369927
"
NTS,"-0.5868567733369927
"
DEFA38,"-0.5868567733369927
"
LTB,"-0.5868567733369927
"
ANG6,"-0.5868567733369927
"
CAMP,"-0.5868567733369927
"
OSM,"-0.5868567733369927
"
AKAP1,"-0.5868567733369927
"
CPLX2,"-0.5868567733369927
"
MARCHF8,"-0.5868567733369927
"
1300017J02RIK,"-0.5868567733369927
"
ANG5,"-0.5868567733369927
"
SCNN1B,"-0.5868567733369927
"
PTX3,"-0.5868567733369927
"
RAB17,"-0.5868567733369927
"
TGFBR3,"-0.5868567733369927
"
STXBP3,"-0.5868567733369927
"
CTSS,"-0.5868567733369927
"
GM49352,"-0.5868567733369927
"
PRKD1,"-0.5868567733369927
"
IGKV4-71,"-0.5868567733369927
"
IGKV6-29,"-0.5868567733369927
"
IFITM1,"-0.5868567733369927
"
RNF166,"-0.5868567733369927
"
KDM5D,"-0.5868567733369927
"
IGKV14-100,"-0.5868567733369927
"
IGKV1-110,"-0.5868567733369927
"
SARM1,"-0.5868567733369927
"
CCR5,"-0.5868567733369927
"
ITLNB,"-0.5868567733369927
"
TNFRSF1A,"-0.5868567733369927
"
IRF8,"-0.5868567733369927
"
IL1F10,"-0.5868567733369927
"
NPY,"-0.5868567733369927
"
SPAG11B,"-0.5868567733369927
"
POU2AF1,"-0.5868567733369927
"
NDUFAF4,"-0.5868567733369927
"
DEFB34,"-0.5868567733369927
"
DEFB40,"-0.5868567733369927
"
DEFB39,"-0.5868567733369927
"
DEFB38,"-0.5868567733369927
"
DEFB37,"-0.5868567733369927
"
IFIT1BL1,"-0.5868567733369927
"
HPRT,"-0.5868567733369927
"
HP,"-0.5868567733369927
"
OAS1B,"-0.5868567733369927
"
REG3B,"-0.5868567733369927
"
VAMP2,"-0.5868567733369927
"
CCR8,"-0.5868567733369927
"
IGKV9-129,"-0.5868567733369927
"
IGKV10-95,"-0.5868567733369927
"
TRAV15-2-DV6-2,"-0.5868567733369927
"
P03976,"-0.5868567733369927
"
ANG4,"-0.5868567733369927
"
IL31RA,"-0.5868567733369927
"
DEFA17,"-0.5868567733369927
"
CLEC5A,"-0.5868567733369927
"
DEFB47,"-0.5868567733369927
"
P84750,"-0.5868567733369927
"
DEFB15,"-0.5868567733369927
"
KLRG1,"-0.5868567733369927
"
MIR21A,"-0.5868567733369927
"
TTC4,"-0.5868567733369927
"
MIR155,"-0.5868567733369927
"
IFNA9,"-0.5868567733369927
"
IFNAR1,"-0.5868567733369927
"
IFNGR1,"-0.5868567733369927
"
IFNGR2,"-0.5868567733369927
"
H2BC4,"-0.5868567733369927
"
DEFA20,"-0.5868567733369927
"
SDHAF4,"-0.5868567733369927
"
IFI44,"-0.5868567733369927
"
CST11,"-0.5868567733369927
"
TRAV6-1,"-0.5868567733369927
"
DEFA34,"-0.5868567733369927
"
RAB14,"-0.5868567733369927
"
EPX,"-0.5868567733369927
"
SEMA4A,"-0.5868567733369927
"
WFDC18,"-0.5868567733369927
"
PPP6C,"-0.5868567733369927
"
TRAV6D-3,"-0.5868567733369927
"
IGKV2-137,"-0.5868567733369927
"
IGKV8-26,"-0.5868567733369927
"
IGKV8-27,"-0.5868567733369927
"
IGKV6-25,"-0.5868567733369927
"
IGKV12-89,"-0.5868567733369927
"
IGKV1-88,"-0.5868567733369927
"
IGKV13-85,"-0.5868567733369927
"
IGKV4-61,"-0.5868567733369927
"
IRAK1,"-0.5868567733369927
"
TNFSF10,"-0.5868567733369927
"
RTP4,"-0.5868567733369927
"
JAGN1,"-0.5868567733369927
"
PNMA1,"-0.5868567733369927
"
LEAP2,"-0.5868567733369927
"
MCOLN2,"-0.5868567733369927
"
HCK,"-0.5868567733369927
"
EXOSC5,"-0.5868567733369927
"
WFDC15A,"-0.5868567733369927
"
ITFG2,"-0.5868567733369927
"
CCR4,"-0.5868567733369927
"
CTSK,"-0.5868567733369927
"
MSRB1,"-0.5868567733369927
"
KDELR1,"-0.5868567733369927
"
CASP4,"-0.5868567733369927
"
OAS1A,"-0.5868567733369927
"
OAS1F,"-0.5868567733369927
"
OAS1H,"-0.5868567733369927
"
OAS2,"-0.5868567733369927
"
KRT16,"-0.5868567733369927
"
JAK2,"-0.5868567733369927
"
ITGAX,"-0.5868567733369927
"
TRIM55,"-0.5868567733369927
"
SKP2,"-0.5868567733369927
"
ABCF3,"-0.5868567733369927
"
GBP7,"-0.5868567733369927
"
NBN,"-0.5868567733369927
"
DEFB3,"-0.5868567733369927
"
IRF2,"-0.5868567733369927
"
STX8,"-0.5868567733369927
"
IL9,"-0.5868567733369927
"
IL5RA,"-0.5868567733369927
"
SLC15A3,"-0.5868567733369927
"
MFSD6,"-0.5868567733369927
"
OTUD4,"-0.5868567733369927
"
PADI4,"-0.5868567733369927
"
SEH1L,"-0.5868567733369927
"
GCNT3,"-0.5868567733369927
"
TRDV2-2,"-0.5868567733369927
"
EMP2,"-0.5868567733369927
"
ANG2,"-0.5868567733369927
"
CEBPG,"-0.5868567733369927
"
IL1RAP,"-0.5868567733369927
"
COTL1,"-0.5868567733369927
"
CNPY3,"-0.5868567733369927
"
TRIM10,"-0.5868567733369927
"
DEFB2,"-0.5868567733369927
"
TRAV6-6,"-0.5868567733369927
"
ATAD3A,"-0.5868567733369927
"
IRAK1BP1,"-0.5868567733369927
"
DEFB33,"-0.5868567733369927
"
DEFB43,"-0.5868567733369927
"
P03977,"-0.5868567733369927
"
IGKV4-68,"-0.5868567733369927
"
IGKV4-57-1,"-0.5868567733369927
"
IGKV5-37,"-0.5868567733369927
"
IGKV5-39,"-0.5868567733369927
"
IGKV4-92,"-0.5868567733369927
"
CD209D,"-0.5868567733369927
"
BPIFB1,"-0.5868567733369927
"
LYZ1,"-0.5868567733369927
"
GBP6,"-0.5868567733369927
"
OTUB1,"-0.5868567733369927
"
CTSQ,"-0.5868567733369927
"
GM5571,"-0.5868567733369927
"
TRIM34A,"-0.5868567733369927
"
TRIM11,"-0.5868567733369927
"
MCOLN1,"-0.5868567733369927
"
LYZ2,"-0.5868567733369927
"
LY9,"-0.5868567733369927
"
RNASE2A,"-0.5868567733369927
"
EAR10,"-0.5868567733369927
"
EAR6,"-0.5868567733369927
"
LTF,"-0.5868567733369927
"
LRP1,"-0.5868567733369927
"
ALOX5,"-0.5868567733369927
"
AHCY,"-0.5868567733369927
"
CXCL3,"-0.5868567733369927
"
TRIM34B,"-0.5868567733369927
"
TRIM32,"-0.5868567733369927
"
RAET1D,"-0.5868567733369927
"
ACTG1,"-0.5868567733369927
"
ADGRB1,"-0.5868567733369927
"
CTS3,"-0.5868567733369927
"
WFDC15B,"-0.5868567733369927
"
DEFA39,"-0.5868567733369927
"
TMEM98,"-0.5868567733369927
"
ACP5,"-0.5868567733369927
"
IGKV19-93,"-0.5868567733369927
"
TRIM43B,"-0.5868567733369927
"
OPRK1,"-0.5868567733369927
"
OAS1G,"-0.5868567733369927
"
STXBP4,"-0.5868567733369927
"
AICDA,"-0.5868567733369927
"
KRT6A,"-0.5868567733369927
"
PLAC8,"-0.5868567733369927
"
CRCP,"-0.5868567733369927
"
NR1H4,"-0.5868567733369927
"
DAPK1,"-0.5868567733369927
"
CXCL9,"-0.5868567733369927
"
DAB2IP,"-0.5868567733369927
"
PLEKHM2,"-0.5868567733369927
"
BST2,"-0.5868567733369927
"
ENPP1,"-0.5868567733369927
"
NOTCH1,"-0.5868567733369927
"
NOS2,"-0.5868567733369927
"
STYK1,"-0.5868567733369927
"
NKX2-3,"-0.5868567733369927
"
TRIM8,"-0.5868567733369927
"
TRAV12-3,"-0.5868567733369927
"
CCL27B,"-0.5868567733369927
"
CCL21C,"-0.5868567733369927
"
BPIFA2,"-0.5868567733369927
"
LPIN1,"-0.5868567733369927
"
ENDOU,"-0.5868567733369927
"
IGKV4-59,"-0.5868567733369927
"
TRIM5,"-0.5868567733369927
"
IGKV12-46,"-0.5868567733369927
"
CFHR1,"-0.5868567733369927
"
PMP22,"-0.5868567733369927
"
GSDMC,"-0.5868567733369927
"
DEFB5,"-0.5868567733369927
"
SERPINA3G,"-0.5868567733369927
"
ABCC9,"-0.5868567733369927
"
CCL9,"-0.5868567733369927
"
DEFB6,"-0.5868567733369927
"
ZG16,"-0.5868567733369927
"
P01678,"-0.5868567733369927
"
POU2F2,"-0.5868567733369927
"
CCL8,"-0.5868567733369927
"
SRMS,"-0.5868567733369927
"
PLA2G1B,"-0.5868567733369927
"
REG3D,"-0.5868567733369927
"
TCIRG1,"-0.5868567733369927
"
ACKR4,"-0.5868567733369927
"
WFDC13,"-0.5868567733369927
"
DEFB20,"-0.5868567733369927
"
CCL26,"-0.5868567733369927
"
POLR3H,"-0.5868567733369927
"
WRNIP1,"-0.5868567733369927
"
PLD4,"-0.5868567733369927
"
AK7,"-0.5868567733369927
"
IGKV9-123,"-0.5868567733369927
"
IGKV2-112,"-0.5868567733369927
"
IGKV6-13,"-0.5868567733369927
"
IGKV3-3,"-0.5868567733369927
"
IGKV3-4,"-0.5868567733369927
"
SHFL,"-0.5868567733369927
"
DCLRE1C,"-0.5868567733369927
"
SBNO2,"-0.5868567733369927
"
AGBL5,"-0.5868567733369927
"
IFNZ,"-0.5868567733369927
"
ADM,"-0.5868567733369927
"
EAR2,"-0.5868567733369927
"
H2BC13,"-0.5868567733369927
"
TRIM31,"-0.5868567733369927
"
H2BC12,"-0.5868567733369927
"
LAMP3,"-0.5868567733369927
"
H2BC8,"-0.5868567733369927
"
H2BC7,"-0.5868567733369927
"
H2BC6,"-0.5868567733369927
"
BNIP3L,"-0.5868567733369927
"
ACKR2,"-0.5868567733369927
"
SYNCRIP,"-0.5868567733369927
"
SLFN9,"-0.5868567733369927
"
SP110,"-0.5868567733369927
"
LPO,"-0.5868567733369927
"
TRIML1,"-0.5868567733369927
"
ITM2A,"-0.5868567733369927
"
CCL17,"-0.5868567733369927
"
P04946,"-0.5868567733369927
"
P04944,"-0.5868567733369927
"
P04941,"-0.5868567733369927
"
ATG9A,"-0.5868567733369927
"
IGKV1-132,"-0.5868567733369927
"
IGKV12-38,"-0.5868567733369927
"
IGKV8-34,"-0.5868567733369927
"
DOCK11,"-0.5868567733369927
"
ECSIT,"-0.5868567733369927
"
DEFA28,"-0.5868567733369927
"
SERINC3,"-0.5868567733369927
"
POLR3E,"-0.5868567733369927
"
EXO1,"-0.5868567733369927
"
CTSJ,"-0.5868567733369927
"
PRR7,"-0.5868567733369927
"
IL6RA,"-0.5868567733369927
"
ERAP1,"-0.5868567733369927
"
REL,"-0.5868567733369927
"
REG2,"-0.5868567733369927
"
REG1,"-0.5868567733369927
"
IFNA16,"-0.5868567733369927
"
LGR4,"-0.5868567733369927
"
GBF1,"-0.5868567733369927
"
TRIM13,"-0.5868567733369927
"
IFNK,"-0.5868567733369927
"
IGKV4-63,"-0.5868567733369927
"
TRIM43A,"-0.5868567733369927
"
IGKV20-101-2,"-0.5868567733369927
"
DAPK3,"-0.5868567733369927
"
IGKV4-51,"-0.5868567733369927
"
RPS6KB1,"-0.5868567733369927
"
ZMYND11,"-0.5868567733369927
"
WFDC16,"-0.5868567733369927
"
ILF3,"-0.5868567733369927
"
ADAMTS4,"-0.5868567733369927
"
ZYX,"-0.5868567733369927
"
CXCL15,"-0.5868567733369927
"
MIR511,"-0.5868567733369927
"
TRIM12A,"-0.5868567733369927
"
EPHA2,"-0.5868567733369927
"
NFKB2,"-0.5868567733369927
"
RAB27A,"-0.5868567733369927
"
TRIM17,"-0.5868567733369927
"
G3BP2,"-0.5868567733369927
"
DEFA42,"-0.5868567733369927
"
PPP1R11,"-0.5868567733369927
"
IFNE,"-0.5868567733369927
"
IFNA13,"-0.5868567733369927
"
USP25,"-0.5868567733369927
"
SLAMF9,"-0.5868567733369927
"
DEFB48,"-0.5868567733369927
"
DEFB30,"-0.5868567733369927
"
IFITM3,"-0.5868567733369927
"
WFDC21,"-0.5868567733369927
"
GM13278,"-0.5868567733369927
"
BECN1,"-0.5868567733369927
"
GBP11,"-0.5868567733369927
"
TOLLIP,"-0.5868567733369927
"
EXOSC4,"-0.5868567733369927
"
LYZL6,"-0.5868567733369927
"
4930486L24RIK,"-0.5868567733369927
"
MRC1,"-0.5868567733369927
"
MPO,"-0.5868567733369927
"
IGKV4-78,"-0.5868567733369927
"
IL22RA1,"-0.5868567733369927
"
CLPB,"-0.5868567733369927
"
KCNJ8,"-0.5868567733369927
"
SLA,"-0.5868567733369927
"
MOV10,"-0.5868567733369927
"
IGKV14-126,"-0.5868567733369927
"
ITGB6,"-0.5868567733369927
"
EPRS,"-0.5868567733369927
"
CD180,"-0.5868567733369927
"
GM45717,"-0.5868567733369927
"
IGKV16-104,"-0.5868567733369927
"
IFIT3B,"-0.5868567733369927
"
EVL,"-0.5868567733369927
"
IFI27L2B,"-0.5868567733369927
"
TICAM2,"-0.5868567733369927
"
TRIM15,"-0.5868567733369927
"
TRAV15D-1-DV6D-1,"-0.5868567733369927
"
NLRP1B,"-0.5868567733369927
"
P01729,"-0.5868567733369927
"
P01728,"-0.5868567733369927
"
P01727,"-0.5868567733369927
"
P01726,"-0.5868567733369927
"
P01725,"-0.5868567733369927
"
P01724,"-0.5868567733369927
"
P01723,"-0.5868567733369927
"
GM5849,"-0.5868567733369927
"
RNASE6,"-0.5868567733369927
"
GSDMA3,"-0.5868567733369927
"
H2BC21,"-0.5868567733369927
"
P01680,"-0.5868567733369927
"
P01679,"-0.5868567733369927
"
P01677,"-0.5868567733369927
"
P01676,"-0.5868567733369927
"
P01675,"-0.5868567733369927
"
P01674,"-0.5868567733369927
"
P01673,"-0.5868567733369927
"
P01670,"-0.5868567733369927
"
P01669,"-0.5868567733369927
"
P01668,"-0.5868567733369927
"
P01666,"-0.5868567733369927
"
P01665,"-0.5868567733369927
"
P01664,"-0.5868567733369927
"
P01663,"-0.5868567733369927
"
P01660,"-0.5868567733369927
"
P01658,"-0.5868567733369927
"
P01657,"-0.5868567733369927
"
P01656,"-0.5868567733369927
"
P01655,"-0.5868567733369927
"
P01654,"-0.5868567733369927
"
P01652,"-0.5868567733369927
"
APOBEC1,"-0.5868567733369927
"
P01649,"-0.5868567733369927
"
P01647,"-0.5868567733369927
"
P01646,"-0.5868567733369927
"
P01645,"-0.5868567733369927
"
P01644,"-0.5868567733369927
"
P01643,"-0.5868567733369927
"
P01641,"-0.5868567733369927
"
P01638,"-0.5868567733369927
"
P01637,"-0.5868567733369927
"
P01636,"-0.5868567733369927
"
P01635,"-0.5868567733369927
"
P01634,"-0.5868567733369927
"
P01631,"-0.5868567733369927
"
P01630,"-0.5868567733369927
"
P01629,"-0.5868567733369927
"
IGKV1-131,"-0.5868567733369927
"
IGLV3,"-0.5868567733369927
"
TNK2,"-0.5868567733369927
"
GM20730,"-0.5868567733369927
"
NAIP7,"-0.5868567733369927
"
EAR4,"-0.5868567733369927
"
EAR3,"-0.5868567733369927
"
MAP3K14,"-0.5868567733369927
"
PRG3,"-0.5868567733369927
"
9530003J23RIK,"-0.5868567733369927
"
POLR3A,"-0.5868567733369927
"
CHUK,"-0.5868567733369927
"
IFIT1,"-0.5868567733369927
"
IFIT2,"-0.5868567733369927
"
CD207,"-0.5868567733369927
"
ATP7A,"-0.5868567733369927
"
IGKV12-98,"-0.5868567733369927
"
IGKV10-96,"-0.5868567733369927
"
IGKV4-62,"-0.5868567733369927
"
OPTN,"-0.5868567733369927
"
P04940,"-0.5868567733369927
"
IFIH1,"-0.5868567733369927
"
ZFP809,"-0.5868567733369927
"
BACH2,"-0.5868567733369927
"
SERPINB9B,"-0.5868567733369927
"
EXT1,"-0.5868567733369927
"
IGKV18-36,"-0.5868567733369927
"
IGKV4-80,"-0.5868567733369927
"
IGKV4-79,"-0.5868567733369927
"
HAMP2,"-0.5868567733369927
"
FBXO9,"-0.5868567733369927
"
ANG3,"-0.5868567733369927
"
PTGDS,"-0.5868567733369927
"
FASL,"-0.5868567733369927
"
RNF8,"-0.5868567733369927
"
IGKV1-117,"-0.5868567733369927
"
IGKV1-99,"-0.5868567733369927
"
TRAV16N,"-0.5868567733369927
"
IGKV5-45,"-0.5868567733369927
"
CEBPE,"-0.5868567733369927
"
CXCR5,"-0.5868567733369927
"
IGKV4-81,"-0.5868567733369927
"
IGKV4-86,"-0.5868567733369927
"
HYAL2,"-0.5868567733369927
"
BPIFB3,"-0.5868567733369927
"
ACTR3,"-0.5868567733369927
"
TRIM56,"-0.5868567733369927
"
IGKV9-124,"-0.5868567733369927
"
IGKV17-127,"-0.5868567733369927
"
TNFSF12,"-0.5868567733369927
"
DEFA37,"-0.5868567733369927
"
P01648,"-0.5868567733369927
"
P01653,"-0.5868567733369927
"
P01659,"-0.5868567733369927
"
IFI44L,"-0.5868567733369927
"
P01661,"-0.5868567733369927
"
P01662,"-0.5868567733369927
"
P01667,"-0.5868567733369927
"
P01671,"-0.5868567733369927
"
P01672,"-0.5868567733369927
"
