Gene,Pathway Z-Score
Crtam,-0.5868567733369927
Fcna,-0.5868567733369927
H2-T24,-0.5868567733369927
Adcy7,-0.5868567733369927
Defb9,-0.5868567733369927
Defb11,-0.5868567733369927
Entpd7,-0.5868567733369927
Bdkrb2,-0.5868567733369927
Cxcr4,-0.5868567733369927
Ackr3,-0.5868567733369927
Ctsc,-0.5868567733369927
Il4i1,-0.5868567733369927
Il36g,-0.5868567733369927
Cdc37,-0.5868567733369927
Ppbp,-0.5868567733369927
Skint9,-0.5868567733369927
Skint3,-0.5868567733369927
Bpi,-0.5868567733369927
Ercc1,-0.5868567733369927
Irf3,-0.5868567733369927
Pla2g6,-0.5868567733369927
Batf,-0.5868567733369927
Oasl1,-0.5868567733369927
Gsdmc2,-0.5868567733369927
Defa40,-0.5868567733369927
Trim12c,-0.5868567733369927
Tlr8,-0.5868567733369927
Tlr7,-0.5868567733369927
Shb,-0.5868567733369927
Rnf39,-0.5868567733369927
Tlr3,-0.5868567733369927
Pde12,-0.5868567733369927
Tespa1,-0.5868567733369927
Tlr11,-0.5868567733369927
Tlr12,-0.5868567733369927
Tlr13,-0.5868567733369927
Eif2b4,-0.5868567733369927
Gm13276,-0.5868567733369927
Gm13275,-0.5868567733369927
Gm13287,-0.5868567733369927
Gm13271,-0.5868567733369927
Spn,-0.5868567733369927
Src,-0.5868567733369927
BC051665,-0.5868567733369927
Pag1,-0.5868567733369927
Tspan32,-0.5868567733369927
Trim62,-0.5868567733369927
Igkv10-94,-0.5868567733369927
Polr3g,-0.5868567733369927
6030468B19Rik,-0.5868567733369927
Peli3,-0.5868567733369927
Fyn,-0.5868567733369927
Zfp683,-0.5868567733369927
Dock10,-0.5868567733369927
Il36rn,-0.5868567733369927
Il36a,-0.5868567733369927
Unc93b1,-0.5868567733369927
H2-Ab1,-0.5868567733369927
Ddx3x,-0.5868567733369927
Ecm1,-0.5868567733369927
Stat3,-0.5868567733369927
Tac4,-0.5868567733369927
Tarbp2,-0.5868567733369927
Ccr7,-0.5868567733369927
Fv1,-0.5868567733369927
Fkbp1a,-0.5868567733369927
Fgr,-0.5868567733369927
Fgg,-0.5868567733369927
Fcgr3,-0.5868567733369927
Ifi202a,-0.5868567733369927
Trim30d,-0.5868567733369927
Irf7,-0.5868567733369927
Fcrl6,-0.5868567733369927
Psma1,-0.5868567733369927
Mapkbp1,-0.5868567733369927
Tusc2,-0.5868567733369927
Trim30c,-0.5868567733369927
Trim30b,-0.5868567733369927
Lax1,-0.5868567733369927
Samsn1,-0.5868567733369927
Pycard,-0.5868567733369927
Ighv12-3,-0.5868567733369927
Bcap31,-0.5868567733369927
Irf5,-0.5868567733369927
Cacnb4,-0.5868567733369927
Rps3,-0.5868567733369927
H2-D1,-0.5868567733369927
H2-Aa,-0.5868567733369927
P01746,-0.5868567733369927
P01750,-0.5868567733369927
Gsn,-0.5868567733369927
P01786,-0.5868567733369927
P01792,-0.5868567733369927
Grn,-0.5868567733369927
Irak3,-0.5868567733369927
Btnl2,-0.5868567733369927
Syt11,-0.5868567733369927
Prg2,-0.5868567733369927
Rela,-0.5868567733369927
Igkv4-57,-0.5868567733369927
Relb,-0.5868567733369927
Eomes,-0.5868567733369927
Cxadr,-0.5868567733369927
Smad3,-0.5868567733369927
Tasl,-0.5868567733369927
C1rb,-0.5868567733369927
Ifnl3,-0.5868567733369927
Zfp35,-0.5868567733369927
Yes1,-0.5868567733369927
Usp14,-0.5868567733369927
Isg20,-0.5868567733369927
Ighv5-15,-0.5868567733369927
Igkv4-90,-0.5868567733369927
Slc22a13,-0.5868567733369927
Ighv6-3,-0.5868567733369927
Igkv14-111,-0.5868567733369927
Ighv2-3,-0.5868567733369927
Ighv5-9,-0.5868567733369927
Ighv1-47,-0.5868567733369927
Ighv5-2,-0.5868567733369927
Ighv2-2,-0.5868567733369927
MGI:3643263,-0.5868567733369927
Ighv9-1,-0.5868567733369927
Ighv14-1,-0.5868567733369927
Wfdc10,-0.5868567733369927
Pirb,-0.5868567733369927
Plcl2,-0.5868567733369927
Igkv4-58,-0.5868567733369927
Cd200,-0.5868567733369927
Cracr2a,-0.5868567733369927
Igkv4-50,-0.5868567733369927
Clcf1,-0.5868567733369927
Ccl28,-0.5868567733369927
Ctsr,-0.5868567733369927
Actr2,-0.5868567733369927
Ppp2r3c,-0.5868567733369927
Trem1,-0.5868567733369927
Trem3,-0.5868567733369927
Tlr5,-0.5868567733369927
Oas3,-0.5868567733369927
Kif5b,-0.5868567733369927
Elane,-0.5868567733369927
Cyp27b1,-0.5868567733369927
Ccdc88b,-0.5868567733369927
Ptpn2,-0.5868567733369927
Orai1,-0.5868567733369927
Fut7,-0.5868567733369927
Ppp1r14b,-0.5868567733369927
Cd1d2,-0.5868567733369927
Cd1d1,-0.5868567733369927
Defb42,-0.5868567733369927
Ifna1,-0.5868567733369927
Ifna2,-0.5868567733369927
Ifna4,-0.5868567733369927
Ifna5,-0.5868567733369927
Ifna6,-0.5868567733369927
Ifna7,-0.5868567733369927
Creb3,-0.5868567733369927
Ighv1-64,-0.5868567733369927
Jak3,-0.5868567733369927
Igkv12-44,-0.5868567733369927
Igkv12-41,-0.5868567733369927
Ighv7-3,-0.5868567733369927
Ighv14-4,-0.5868567733369927
Ighv7-4,-0.5868567733369927
Ighv1-80,-0.5868567733369927
Ighv1-76,-0.5868567733369927
Ighv8-13,-0.5868567733369927
Trav6-4,-0.5868567733369927
Trbc1,-0.5868567733369927
Igkv1-122,-0.5868567733369927
Trav6-7-dv9,-0.5868567733369927
Ighv1-56,-0.5868567733369927
Trav16,-0.5868567733369927
Ttll12,-0.5868567733369927
Stk11,-0.5868567733369927
Il17ra,-0.5868567733369927
Aqp4,-0.5868567733369927
Lag3,-0.5868567733369927
Igkv7-33,-0.5868567733369927
Trim59,-0.5868567733369927
Trim21,-0.5868567733369927
Ncbp3,-0.5868567733369927
Trim35,-0.5868567733369927
Skint7,-0.5868567733369927
Rnf168,-0.5868567733369927
Tirap,-0.5868567733369927
Ctsll3,-0.5868567733369927
Lypd8,-0.5868567733369927
Tifa,-0.5868567733369927
H60c,-0.5868567733369927
1810058I24Rik,-0.5868567733369927
Wfdc2,-0.5868567733369927
Defb22,-0.5868567733369927
Fcer2a,-0.5868567733369927
Rnf125,-0.5868567733369927
Ptk2,-0.5868567733369927
Lig4,-0.5868567733369927
Lime1,-0.5868567733369927
Ighv1-20,-0.5868567733369927
C5ar1,-0.5868567733369927
C4bp,-0.5868567733369927
C4b,-0.5868567733369927
C3,-0.5868567733369927
C2,-0.5868567733369927
C1qc,-0.5868567733369927
C1qb,-0.5868567733369927
C1qa,-0.5868567733369927
Btk,-0.5868567733369927
Pi4k2a,-0.5868567733369927
Igkv2-109,-0.5868567733369927
Trav6n-6,-0.5868567733369927
Tap1,-0.5868567733369927
Tac1,-0.5868567733369927
Il1rl1,-0.5868567733369927
Defa22,-0.5868567733369927
Braf,-0.5868567733369927
Bmp6,-0.5868567733369927
Bmi1,-0.5868567733369927
Blk,-0.5868567733369927
Bcr,-0.5868567733369927
Bcl3,-0.5868567733369927
Bcl2l1,-0.5868567733369927
Bcl2,-0.5868567733369927
Tagap,-0.5868567733369927
B2m,-0.5868567733369927
Gbp10,-0.5868567733369927
Pja2,-0.5868567733369927
Il17rc,-0.5868567733369927
Eif2ak4,-0.5868567733369927
Shmt2,-0.5868567733369927
Ighv1-63,-0.5868567733369927
Ccr10,-0.5868567733369927
Trp53bp1,-0.5868567733369927
Pigr,-0.5868567733369927
Defa27,-0.5868567733369927
Cd244a,-0.5868567733369927
Clec2d,-0.5868567733369927
Psen2,-0.5868567733369927
Fau,-0.5868567733369927
Atad5,-0.5868567733369927
Gzmb,-0.5868567733369927
Phb2,-0.5868567733369927
Ighg2c,-0.07254534079253165
Defa-rs10,-0.5868567733369927
Defa-rs12,-0.5868567733369927
Defa31,-0.5868567733369927
Ifna11,-0.5868567733369927
Dusp10,-0.5868567733369927
Vamp4,-0.5868567733369927
Gm13283,-0.5868567733369927
Marco,-0.5868567733369927
Ddx58,-0.5868567733369927
Hfe,-0.5868567733369927
Cd70,-0.5868567733369927
Cd59a,-0.5868567733369927
Ear14,-0.5868567733369927
Ifi208,-0.5868567733369927
Gpam,-0.5868567733369927
Ighv8-6,-0.5868567733369927
Ncr1,-0.5868567733369927
Drd2,-0.5868567733369927
Dpp4,-0.5868567733369927
Ighg3,-0.07254534079253165
Defb1,-0.5868567733369927
Appl1,-0.5868567733369927
Swap70,-0.5868567733369927
Clec4d,-0.5868567733369927
Clec4a2,-0.5868567733369927
Matr3,-0.5868567733369927
Sh2d1b1,-0.5868567733369927
Il27,-0.5868567733369927
Usp12,-0.5868567733369927
Cxcr6,-0.5868567733369927
Hmces,-0.5868567733369927
Ppp1r14bl,-0.5868567733369927
Foxp1,-0.5868567733369927
Ythdf2,-0.5868567733369927
Wnt5a,-0.5868567733369927
Gsdmc3,-0.5868567733369927
Wap,-0.5868567733369927
Vtn,-0.5868567733369927
Atg16l1,-0.5868567733369927
Vip,-0.5868567733369927
Vim,-0.5868567733369927
Ezr,-0.5868567733369927
Vav1,-0.5868567733369927
Slfn8,-0.5868567733369927
Pgc,-0.5868567733369927
Cnot7,-0.5868567733369927
Naip2,-0.5868567733369927
Naip1,-0.5868567733369927
Naip6,-0.5868567733369927
Naip5,-0.5868567733369927
Oas1c,-0.5868567733369927
Cst7,-0.5868567733369927
Wfdc17,-0.5868567733369927
Otulin,-0.5868567733369927
Gfus,-0.5868567733369927
Trp53,-0.5868567733369927
Gbp8,-0.5868567733369927
Tnfrsf17,-0.5868567733369927
Pf4,-0.5868567733369927
Fas,-0.5868567733369927
Flnb,-0.5868567733369927
Btn1a1,-0.5868567733369927
Fcer1a,-0.5868567733369927
Ms4a2,-0.5868567733369927
Fcer1g,-0.5868567733369927
Fcgr1,-0.5868567733369927
Fcgr2b,-0.5868567733369927
Trem2,-0.5868567733369927
Azgp1,-0.5868567733369927
Polr3b,-0.5868567733369927
H60b,-0.5868567733369927
Ipo7,-0.5868567733369927
MGI:3642338,-0.5868567733369927
Gbp5,-0.5868567733369927
Vps26b,-0.5868567733369927
Cyba,-0.5868567733369927
Rps6,-0.5868567733369927
Fes,-0.5868567733369927
Fcamr,-0.5868567733369927
Gm21970,-0.5868567733369927
Igkv4-91,-0.5868567733369927
Igkv4-53,-0.5868567733369927
Igkv8-28,-0.5868567733369927
Serpinb3a,-0.5868567733369927
Tfeb,-0.5868567733369927
Fcgr4,-0.5868567733369927
Cactin,-0.5868567733369927
Nfkbid,-0.5868567733369927
Gbp9,-0.5868567733369927
Trim68,-0.5868567733369927
Rpl30,-0.5868567733369927
Igkv5-43,-0.5868567733369927
Defb8,-0.5868567733369927
Xrcc6,-0.5868567733369927
Pla2g4a,-0.5868567733369927
Wfdc6a,-0.5868567733369927
Defa25,-0.5868567733369927
Cacnb3,-0.5868567733369927
Trav6d-7,-0.5868567733369927
Rfpl4b,-0.5868567733369927
Akirin2,-0.5868567733369927
Herc6,-0.5868567733369927
Sit1,-0.5868567733369927
Bpifa5,-0.5868567733369927
Gp2,-0.5868567733369927
Adam15,-0.5868567733369927
Ube2n,-0.5868567733369927
Gab2,-0.5868567733369927
Lsm14a,-0.5868567733369927
Romo1,-0.5868567733369927
Polr3d,-0.5868567733369927
Il18bp,-0.5868567733369927
Gm17472,-0.5868567733369927
Nlrp9c,-0.5868567733369927
Pawr,-0.5868567733369927
Alpk1,-0.5868567733369927
Mir326,-0.5868567733369927
Cadm1,-0.5868567733369927
Ddx17,-0.5868567733369927
Xrcc4,-0.5868567733369927
Ccr6,-0.5868567733369927
Kars,-0.5868567733369927
Pld3,-0.5868567733369927
Rps19,-0.5868567733369927
Polr3k,-0.5868567733369927
Eif2b3,-0.5868567733369927
Mpeg1,-0.5868567733369927
Serpinb9,-0.5868567733369927
Ighv6-5,-0.5868567733369927
Rnf187,-0.5868567733369927
Rnf31,-0.5868567733369927
Armc5,-0.5868567733369927
Ddx60,-0.5868567733369927
Msh6,-0.5868567733369927
Vpreb1,-0.5868567733369927
Vpreb2,-0.5868567733369927
Vpreb3,-0.5868567733369927
Ighv8-5,-0.5868567733369927
Igkv4-54,-0.5868567733369927
Xbp1,-0.5868567733369927
Gpld1,-0.5868567733369927
Gpx2,-0.5868567733369927
Myo1c,-0.5868567733369927
Sftpd,-0.5868567733369927
Spag11a,-0.5868567733369927
Chid1,-0.5868567733369927
Trim61,-0.5868567733369927
Trim60,-0.5868567733369927
Trav12n-2,-0.5868567733369927
Map4k2,-0.5868567733369927
Wfdc9,-0.5868567733369927
Skint6,-0.5868567733369927
Map3k5,-0.5868567733369927
Mapk1,-0.5868567733369927
Ifit3,-0.5868567733369927
Fgl1,-0.5868567733369927
Rab20,-0.5868567733369927
Gbp2,-0.5868567733369927
Lgals9,-0.5868567733369927
Nfil3,-0.5868567733369927
Zbtb7b,-0.5868567733369927
Nod2,-0.5868567733369927
Ywhaz,-0.5868567733369927
Trim25,-0.5868567733369927
Raet1a,-0.5868567733369927
Rab43,-0.5868567733369927
Lilrb4a,-0.5868567733369927
Raet1b,-0.5868567733369927
Reg3a,-0.5868567733369927
Reg3g,-0.5868567733369927
Tnfaip8l2,-0.5868567733369927
Trav6-2,-0.5868567733369927
Ctsm,-0.5868567733369927
Gm8909,-0.5868567733369927
Trdv5,-0.5868567733369927
Trav12n-3,-0.5868567733369927
Ighv1-43,-0.5868567733369927
Ighv1-42,-0.5868567733369927
Ighv1-7,-0.5868567733369927
Ighv1-5,-0.5868567733369927
Umod,-0.5868567733369927
Skint2,-0.5868567733369927
Skint1,-0.5868567733369927
Trav6-3,-0.5868567733369927
Skint4,-0.5868567733369927
Trav6-5,-0.5868567733369927
Thy1,-0.5868567733369927
Tgtp1,-0.5868567733369927
Polr3f,-0.5868567733369927
Tgfb1,-0.5868567733369927
Ifi211,-0.5868567733369927
Nlrc5,-0.5868567733369927
Crhr1,-0.5868567733369927
Masp1,-0.5868567733369927
Cr2,-0.5868567733369927
Col3a1,-0.5868567733369927
Ccr2,-0.5868567733369927
Havcr2,-0.5868567733369927
Ighv8-12,-0.5868567733369927
P01793,-0.5868567733369927
P04943,-0.5868567733369927
Colec12,-0.5868567733369927
Trdv2-1,-0.5868567733369927
Igkv5-48,-0.5868567733369927
Tec,-0.5868567733369927
Tslp,-0.5868567733369927
Isg15,-0.5868567733369927
Nono,-0.5868567733369927
Trgv1,-0.5868567733369927
H2-M10.2,-0.5868567733369927
Trdc,-0.5868567733369927
Ighv5-12-4,-0.5868567733369927
Vav3,-0.5868567733369927
Chga,-0.5868567733369927
Cfh,-0.5868567733369927
F2,-0.5868567733369927
Cebpb,-0.5868567733369927
Defb12,-0.5868567733369927
Defb41,-0.5868567733369927
Tap2,-0.5868567733369927
C8a,-0.5868567733369927
Ttll1,-0.5868567733369927
Arid5a,-0.5868567733369927
Pvrig,-0.5868567733369927
Cts6,-0.5868567733369927
Drosha,-0.5868567733369927
Ighv8-4,-0.5868567733369927
Cybc1,-0.5868567733369927
Csf3,-0.5868567733369927
Trat1,-0.5868567733369927
Dgkz,-0.5868567733369927
Bcl6b,-0.5868567733369927
Bcl2a1d,-0.5868567733369927
Fpr2,-0.5868567733369927
Fpr-rs3,-0.5868567733369927
Fpr-rs4,-0.5868567733369927
Coch,-0.5868567733369927
Adar,-0.5868567733369927
Igkv6-23,-0.5868567733369927
Tnfsf8,-0.5868567733369927
Gsdma,-0.5868567733369927
Crlf2,-0.5868567733369927
Adgre1,-0.5868567733369927
Pagr1a,-0.5868567733369927
Slc39a10,-0.5868567733369927
Defa35,-0.5868567733369927
Sectm1a,-0.5868567733369927
Eif2b1,-0.5868567733369927
Wfdc5,-0.5868567733369927
Tdgf1,-0.5868567733369927
Rpl39,-0.5868567733369927
Mir873a,-0.5868567733369927
Arl8b,-0.5868567733369927
Ighv1-67,-0.5868567733369927
Apbb1ip,-0.5868567733369927
Irf4,-0.5868567733369927
Cxcl5,-0.5868567733369927
Defb4,-0.5868567733369927
Sirt2,-0.5868567733369927
Ccrl2,-0.5868567733369927
Plec,-0.5868567733369927
Trim38,-0.5868567733369927
Nlrp1a,-0.5868567733369927
Cd84,-0.5868567733369927
Smad6,-0.5868567733369927
Vamp8,-0.5868567733369927
Ifi35,-0.5868567733369927
Nlrx1,-0.5868567733369927
Trav6n-7,-0.5868567733369927
Trav6n-5,-0.5868567733369927
Trav16d-dv11,-0.5868567733369927
Igkv6-32,-0.5868567733369927
Gcsam,-0.5868567733369927
Ptgdr,-0.5868567733369927
Txk,-0.5868567733369927
Defa21,-0.5868567733369927
2610528A11Rik,-0.5868567733369927
Scap,-0.5868567733369927
Ccl11,-0.5868567733369927
Defb10,-0.5868567733369927
Defb35,-0.5868567733369927
Defb13,-0.5868567733369927
Defb7,-0.5868567733369927
Eda,-0.5868567733369927
Cmklr1,-0.5868567733369927
Igkv8-30,-0.5868567733369927
Fyb,-0.5868567733369927
H2-M5,-0.5868567733369927
Smpd1,-0.5868567733369927
C4a,-0.5868567733369927
Vgf,-0.5868567733369927
St3gal1,-0.5868567733369927
Calcoco2,-0.5868567733369927
Treml4,-0.5868567733369927
Ndufs4,-0.5868567733369927
Bmx,-0.5868567733369927
Dock2,-0.5868567733369927
Arg1,-0.5868567733369927
Il15,-0.5868567733369927
App,-0.5868567733369927
Apoe,-0.5868567733369927
Apoa4,-0.5868567733369927
Eif2b5,-0.5868567733369927
Dbnl,-0.5868567733369927
Stat6,-0.5868567733369927
Stat5b,-0.5868567733369927
Stat5a,-0.5868567733369927
Stat2,-0.5868567733369927
Ang,-0.5868567733369927
Stat1,-0.5868567733369927
Oscar,-0.5868567733369927
Spi1,-0.5868567733369927
Unc13d,-0.5868567733369927
Ccl6,-0.5868567733369927
Ccl5,-0.5868567733369927
Ccl4,-0.5868567733369927
Ccl3,-0.5868567733369927
Fga,-0.5868567733369927
Ccl2,-0.5868567733369927
Ccl1,-0.5868567733369927
Ager,-0.5868567733369927
Scd1,-0.5868567733369927
Khdrbs1,-0.5868567733369927
Stx4a,-0.5868567733369927
Plscr1,-0.5868567733369927
Apcs,-0.5868567733369927
Sh2d1a,-0.5868567733369927
Nts,-0.5868567733369927
Slamf8,-0.5868567733369927
Defa38,-0.5868567733369927
Riok3,-0.5868567733369927
Tnf,-0.5868567733369927
Lta,-0.5868567733369927
Ltb,-0.5868567733369927
Trex1,-0.5868567733369927
Ang6,-0.5868567733369927
Prkdc,-0.5868567733369927
Camp,-0.5868567733369927
Osm,-0.5868567733369927
Akap1,-0.5868567733369927
Cplx2,-0.5868567733369927
Cd86,-0.5868567733369927
Ifnlr1,-0.5868567733369927
Marchf8,-0.5868567733369927
1300017J02Rik,-0.5868567733369927
Slamf7,-0.5868567733369927
Ang5,-0.5868567733369927
Scnn1b,-0.5868567733369927
Crkl,-0.5868567733369927
Lep,-0.5868567733369927
Pml,-0.5868567733369927
Rora,-0.5868567733369927
Dll1,-0.5868567733369927
Ptx3,-0.5868567733369927
Rab17,-0.5868567733369927
Tgfbr3,-0.5868567733369927
Stxbp2,-0.5868567733369927
Il17a,-0.5868567733369927
Stxbp1,-0.5868567733369927
Stxbp3,-0.5868567733369927
Inpp5d,-0.5868567733369927
Ctss,-0.5868567733369927
Gm49352,-0.5868567733369927
Socs1,-0.5868567733369927
Cd5l,-0.5868567733369927
Iglc3,-0.5868567733369927
Prkd1,-0.5868567733369927
Kmt5c,-0.5868567733369927
Ighv1-82,-0.5868567733369927
Igkv4-71,-0.5868567733369927
Ighv1-37,-0.5868567733369927
Ighv1-36,-0.5868567733369927
Ighv1-81,-0.5868567733369927
Ighv1-72,-0.5868567733369927
Ighv10-1,-0.5868567733369927
Ighv1-4,-0.5868567733369927
Igkv6-29,-0.5868567733369927
Ighv14-2,-0.5868567733369927
Ctsh,-0.5868567733369927
Ifitm1,-0.5868567733369927
Rnf166,-0.5868567733369927
Ighv3-3,-0.5868567733369927
Dlg1,-0.5868567733369927
Igh-VJ558,-0.5868567733369927
Cd300a,-0.5868567733369927
Kdm5d,-0.5868567733369927
Bax,-0.5868567733369927
Igkv14-100,-0.5868567733369927
Igkv1-110,-0.5868567733369927
Ighv5-16,-0.5868567733369927
Sla2,-0.5868567733369927
Sarm1,-0.5868567733369927
Ighv4-1,-0.5868567733369927
Ighv11-1,-0.5868567733369927
Enpp3,-0.5868567733369927
Ulbp1,-0.5868567733369927
Dcst1,-0.5868567733369927
Ighv2-9-1,-0.5868567733369927
Ighv2-6,-0.5868567733369927
Ighv2-5,-0.5868567733369927
Ighv5-12,-0.5868567733369927
P01790,-0.5868567733369927
P01791,-0.5868567733369927
Bcl6,-0.5868567733369927
Ccr5,-0.5868567733369927
Elf1,-0.5868567733369927
Ptpn22,-0.5868567733369927
Ppp3cb,-0.5868567733369927
Sin3a,-0.5868567733369927
Itlnb,-0.5868567733369927
Ighv16-1,-0.5868567733369927
Ighv9-2,-0.5868567733369927
Tnfrsf1a,-0.5868567733369927
Irf8,-0.5868567733369927
Icam1,-0.5868567733369927
Ighg2c,-0.32970105706476216
Nploc4,-0.5868567733369927
Il1f10,-0.5868567733369927
Vsig4,-0.5868567733369927
Fcnb,-0.5868567733369927
Ticam1,-0.5868567733369927
H2-Bl,-0.5868567733369927
Npy,-0.5868567733369927
Zc3hav1,-0.5868567733369927
Ahr,-0.5868567733369927
Spag11b,-0.5868567733369927
Pou2af1,-0.5868567733369927
Ndufaf4,-0.5868567733369927
Defb34,-0.5868567733369927
Defb40,-0.5868567733369927
Defb39,-0.5868567733369927
Defb38,-0.5868567733369927
Defb37,-0.5868567733369927
Hsp90aa1,-0.5868567733369927
Hspd1,-0.5868567733369927
Ifit1bl1,-0.5868567733369927
Hras,-0.5868567733369927
Hprt,-0.5868567733369927
Hp,-0.5868567733369927
Oas1b,-0.5868567733369927
Reg3b,-0.5868567733369927
Nlrp10,-0.5868567733369927
Nlrc3,-0.5868567733369927
Vamp2,-0.5868567733369927
Slc11a1,-0.5868567733369927
Ccr8,-0.5868567733369927
Igkv9-129,-0.5868567733369927
Igkv10-95,-0.5868567733369927
Trav15-2-dv6-2,-0.5868567733369927
Selenok,-0.5868567733369927
P03976,-0.5868567733369927
Ighv3-8,-0.5868567733369927
P03980,-0.5868567733369927
Ang4,-0.5868567733369927
Sh2b2,-0.5868567733369927
Il31ra,-0.5868567733369927
Defa17,-0.5868567733369927
Clec5a,-0.5868567733369927
Fpr-rs7,-0.5868567733369927
Fpr-rs6,-0.5868567733369927
Defb47,-0.5868567733369927
Ighv6-7,-0.5868567733369927
Ighv8-9,-0.5868567733369927
Ighv1-59,-0.5868567733369927
Exosc6,-0.5868567733369927
Sting1,-0.5868567733369927
Il27ra,-0.5868567733369927
Tnfsf14,-0.5868567733369927
Psen1,-0.5868567733369927
C5ar2,-0.5868567733369927
Pglyrp1,-0.5868567733369927
P84750,-0.5868567733369927
Defb15,-0.5868567733369927
Klrg1,-0.5868567733369927
Spink5,-0.5868567733369927
Thoc1,-0.5868567733369927
Mir21a,-0.5868567733369927
Ttc4,-0.5868567733369927
Mir155,-0.5868567733369927
Muc5b,-0.5868567733369927
Fcrl5,-0.5868567733369927
C1s2,-0.5868567733369927
Dusp3,-0.5868567733369927
Gm5629,-0.5868567733369927
Ifna9,-0.5868567733369927
Ifnar1,-0.5868567733369927
Ifnb1,-0.5868567733369927
Ifng,-0.5868567733369927
Ifngr1,-0.5868567733369927
Ifngr2,-0.5868567733369927
H2bc4,-0.5868567733369927
Defa20,-0.5868567733369927
Sdhaf4,-0.5868567733369927
Srebf1,-0.5868567733369927
Ifi44,-0.5868567733369927
Cst11,-0.5868567733369927
Skint5,-0.5868567733369927
Trav6-1,-0.5868567733369927
Defa34,-0.5868567733369927
Mul1,-0.5868567733369927
Rab14,-0.5868567733369927
Dicer1,-0.5868567733369927
Epx,-0.5868567733369927
Irgm1,-0.5868567733369927
Sema4a,-0.5868567733369927
Zcchc3,-0.5868567733369927
Klrb1b,-0.5868567733369927
Klrb1c,-0.5868567733369927
Gata6,-0.5868567733369927
Ereg,-0.5868567733369927
Wfdc18,-0.5868567733369927
Ppp6c,-0.5868567733369927
Trav6d-3,-0.5868567733369927
Socs5,-0.5868567733369927
Ighv1-31,-0.5868567733369927
Ighv1-39,-0.5868567733369927
Igkv2-137,-0.5868567733369927
Igkv8-26,-0.5868567733369927
Igkv8-27,-0.5868567733369927
Igkv6-25,-0.5868567733369927
Ighv3-6,-0.5868567733369927
Igkv12-89,-0.5868567733369927
Igkv1-88,-0.5868567733369927
Igkv13-85,-0.5868567733369927
Ighv1-66,-0.5868567733369927
Ighv1-61,-0.5868567733369927
Igkv4-61,-0.5868567733369927
Ighv5-6,-0.5868567733369927
Ighv2-6-8,-0.5868567733369927
Ighv5-9-1,-0.5868567733369927
Cd38,-0.5868567733369927
Cd226,-0.5868567733369927
Lyst,-0.5868567733369927
Fpr1,-0.5868567733369927
Irak1,-0.5868567733369927
Tnfsf10,-0.5868567733369927
Rtp4,-0.5868567733369927
Jagn1,-0.5868567733369927
Pnma1,-0.5868567733369927
Il18,-0.5868567733369927
Leap2,-0.5868567733369927
Mcoln2,-0.5868567733369927
Zc3h12a,-0.5868567733369927
Ptpn6,-0.5868567733369927
Hck,-0.5868567733369927
Hc,-0.5868567733369927
Prkcz,-0.5868567733369927
Skap1,-0.5868567733369927
Cd36,-0.5868567733369927
D6Wsu163e,-0.5868567733369927
Exosc5,-0.5868567733369927
Wfdc15a,-0.5868567733369927
Itfg2,-0.5868567733369927
Adam8,-0.5868567733369927
Ccr4,-0.5868567733369927
Ctsk,-0.5868567733369927
Msrb1,-0.5868567733369927
Appl2,-0.5868567733369927
Spns2,-0.5868567733369927
Abr,-0.5868567733369927
Kdelr1,-0.5868567733369927
Gfer,-0.5868567733369927
Supt6,-0.5868567733369927
Myo1f,-0.5868567733369927
Casp4,-0.5868567733369927
Oas1a,-0.5868567733369927
Hmgb3,-0.5868567733369927
Oas1f,-0.5868567733369927
Oas1h,-0.5868567733369927
Oas2,-0.5868567733369927
Kmt5b,-0.5868567733369927
Krt1,-0.5868567733369927
Krt16,-0.5868567733369927
Ighv1-24,-0.5868567733369927
Kit,-0.5868567733369927
Jak2,-0.5868567733369927
Itk,-0.5868567733369927
Cd47,-0.5868567733369927
Itgb2,-0.5868567733369927
Itgax,-0.5868567733369927
Itgam,-0.5868567733369927
Itgal,-0.5868567733369927
Trim55,-0.5868567733369927
Nlrc4,-0.5868567733369927
Skp2,-0.5868567733369927
Abcf3,-0.5868567733369927
Gbp7,-0.5868567733369927
Nbn,-0.5868567733369927
Ankrd17,-0.5868567733369927
Defb3,-0.5868567733369927
Irf2,-0.5868567733369927
Irf1,-0.5868567733369927
Ins2,-0.5868567733369927
Stx8,-0.5868567733369927
Ighv9-4,-0.5868567733369927
Il9,-0.5868567733369927
Il7r,-0.5868567733369927
Il7,-0.5868567733369927
Il6,-0.5868567733369927
Il5ra,-0.5868567733369927
Il5,-0.5868567733369927
Il4,-0.5868567733369927
Il3,-0.5868567733369927
Il2ra,-0.5868567733369927
Slc15a3,-0.5868567733369927
Shld2,-0.5868567733369927
Nmi,-0.5868567733369927
Mfsd6,-0.5868567733369927
Tbk1,-0.5868567733369927
Rsad2,-0.5868567733369927
Otud4,-0.5868567733369927
Ikbke,-0.5868567733369927
Ndfip1,-0.5868567733369927
Dhx9,-0.5868567733369927
Padi4,-0.5868567733369927
Seh1l,-0.5868567733369927
Il18rap,-0.5868567733369927
Aplf,-0.5868567733369927
Gcnt3,-0.5868567733369927
Aire,-0.5868567733369927
Lbp,-0.5868567733369927
Trdv2-2,-0.5868567733369927
Lgals8,-0.5868567733369927
Emp2,-0.5868567733369927
Cd160,-0.5868567733369927
Ang2,-0.5868567733369927
